"","population","ReproS","Age","Year_last_seen","First_breeding_attempt","YearPop","cohortPop","lifetime_repro_output","nb_breeding_attempts","ID"
"842","Bird island",0,17,2011,"no","2010-Bird island","1993-Bird island",5,10,"ID_98"
"843","Bird island",1,13,2011,"no","2006-Bird island","1993-Bird island",5,10,"ID_98"
"844","Bird island",1,12,2011,"no","2005-Bird island","1993-Bird island",5,10,"ID_98"
"845","Bird island",1,18,2011,"no","2011-Bird island","1993-Bird island",5,10,"ID_98"
"846","Bird island",0,11,2011,"no","2004-Bird island","1993-Bird island",5,10,"ID_98"
"847","Bird island",0,16,2011,"no","2009-Bird island","1993-Bird island",5,10,"ID_98"
"848","Bird island",1,9,2011,"no","2002-Bird island","1993-Bird island",5,10,"ID_98"
"849","Bird island",1,14,2011,"no","2007-Bird island","1993-Bird island",5,10,"ID_98"
"850","Bird island",0,8,2011,"yes","2001-Bird island","1993-Bird island",5,10,"ID_98"
"851","Bird island",1,20,2023,"no","2014-Bird island","1994-Bird island",2,7,"ID_99"
"852","Bird island",0,13,2023,"yes","2007-Bird island","1994-Bird island",2,7,"ID_99"
"853","Bird island",1,21,2023,"no","2015-Bird island","1994-Bird island",2,7,"ID_99"
"854","Bird island",0,25,2023,"no","2019-Bird island","1994-Bird island",2,7,"ID_99"
"855","Bird island",0,14,2023,"no","2008-Bird island","1994-Bird island",2,7,"ID_99"
"856","Bird island",0,24,2023,"no","2018-Bird island","1994-Bird island",2,7,"ID_99"
"857","Bird island",0,23,2023,"no","2017-Bird island","1994-Bird island",2,7,"ID_99"
"858","Bird island",0,25,2021,"no","2019-Bird island","1994-Bird island",6,16,"ID_100"
"859","Bird island",0,16,2021,"no","2010-Bird island","1994-Bird island",6,16,"ID_100"
"860","Bird island",1,13,2021,"no","2007-Bird island","1994-Bird island",6,16,"ID_100"
"861","Bird island",0,23,2021,"no","2017-Bird island","1994-Bird island",6,16,"ID_100"
"862","Bird island",0,12,2021,"no","2006-Bird island","1994-Bird island",6,16,"ID_100"
"863","Bird island",1,26,2021,"no","2020-Bird island","1994-Bird island",6,16,"ID_100"
"864","Bird island",1,15,2021,"no","2009-Bird island","1994-Bird island",6,16,"ID_100"
"865","Bird island",0,19,2021,"no","2013-Bird island","1994-Bird island",6,16,"ID_100"
"866","Bird island",1,18,2021,"no","2012-Bird island","1994-Bird island",6,16,"ID_100"
"867","Bird island",0,10,2021,"yes","2004-Bird island","1994-Bird island",6,16,"ID_100"
"868","Bird island",1,14,2021,"no","2008-Bird island","1994-Bird island",6,16,"ID_100"
"869","Bird island",1,24,2021,"no","2018-Bird island","1994-Bird island",6,16,"ID_100"
"870","Bird island",0,21,2021,"no","2015-Bird island","1994-Bird island",6,16,"ID_100"
"871","Bird island",0,27,2021,"no","2021-Bird island","1994-Bird island",6,16,"ID_100"
"872","Bird island",0,17,2021,"no","2011-Bird island","1994-Bird island",6,16,"ID_100"
"873","Bird island",0,22,2021,"no","2016-Bird island","1994-Bird island",6,16,"ID_100"
"874","Bird island",0,8,2023,"yes","2002-Bird island","1994-Bird island",0,1,"ID_101"
"875","Bird island",1,14,2016,"no","2008-Bird island","1994-Bird island",3,5,"ID_102"
"876","Bird island",0,13,2016,"yes","2007-Bird island","1994-Bird island",3,5,"ID_102"
"877","Bird island",1,15,2016,"no","2009-Bird island","1994-Bird island",3,5,"ID_102"
"878","Bird island",0,16,2016,"no","2010-Bird island","1994-Bird island",3,5,"ID_102"
"879","Bird island",1,17,2016,"no","2011-Bird island","1994-Bird island",3,5,"ID_102"
"880","Bird island",0,7,2002,"yes","2001-Bird island","1994-Bird island",0,1,"ID_103"
"881","Bird island",1,17,2005,"no","2000-Bird island","1983-Bird island",3,10,"ID_104"
"882","Bird island",0,13,2005,"no","1996-Bird island","1983-Bird island",3,10,"ID_104"
"883","Bird island",0,7,2005,"yes","1990-Bird island","1983-Bird island",3,10,"ID_104"
"884","Bird island",1,19,2005,"no","2002-Bird island","1983-Bird island",3,10,"ID_104"
"885","Bird island",0,11,2005,"no","1994-Bird island","1983-Bird island",3,10,"ID_104"
"886","Bird island",0,18,2005,"no","2001-Bird island","1983-Bird island",3,10,"ID_104"
"887","Bird island",1,16,2005,"no","1999-Bird island","1983-Bird island",3,10,"ID_104"
"888","Bird island",0,10,2005,"no","1993-Bird island","1983-Bird island",3,10,"ID_104"
"889","Bird island",0,20,2005,"no","2003-Bird island","1983-Bird island",3,10,"ID_104"
"890","Bird island",0,15,2005,"no","1998-Bird island","1983-Bird island",3,10,"ID_104"
"891","Bird island",1,11,2007,"no","2004-Bird island","1993-Bird island",2,6,"ID_105"
"892","Bird island",0,9,2007,"no","2002-Bird island","1993-Bird island",2,6,"ID_105"
"893","Bird island",1,10,2007,"no","2003-Bird island","1993-Bird island",2,6,"ID_105"
"894","Bird island",0,12,2007,"no","2005-Bird island","1993-Bird island",2,6,"ID_105"
"895","Bird island",0,13,2007,"no","2006-Bird island","1993-Bird island",2,6,"ID_105"
"896","Bird island",0,8,2007,"yes","2001-Bird island","1993-Bird island",2,6,"ID_105"
"897","Bird island",1,30,2024,"no","2023-Bird island","1993-Bird island",7,19,"ID_106"
"898","Bird island",1,18,2024,"no","2011-Bird island","1993-Bird island",7,19,"ID_106"
"899","Bird island",0,16,2024,"no","2009-Bird island","1993-Bird island",7,19,"ID_106"
"900","Bird island",0,28,2024,"no","2021-Bird island","1993-Bird island",7,19,"ID_106"
"901","Bird island",0,11,2024,"no","2004-Bird island","1993-Bird island",7,19,"ID_106"
"902","Bird island",0,13,2024,"no","2006-Bird island","1993-Bird island",7,19,"ID_106"
"903","Bird island",1,29,2024,"no","2022-Bird island","1993-Bird island",7,19,"ID_106"
"904","Bird island",0,9,2024,"yes","2002-Bird island","1993-Bird island",7,19,"ID_106"
"905","Bird island",0,15,2024,"no","2008-Bird island","1993-Bird island",7,19,"ID_106"
"906","Bird island",1,21,2024,"no","2014-Bird island","1993-Bird island",7,19,"ID_106"
"907","Bird island",1,27,2024,"no","2020-Bird island","1993-Bird island",7,19,"ID_106"
"908","Bird island",0,14,2024,"no","2007-Bird island","1993-Bird island",7,19,"ID_106"
"909","Bird island",0,23,2024,"no","2016-Bird island","1993-Bird island",7,19,"ID_106"
"910","Bird island",0,24,2024,"no","2017-Bird island","1993-Bird island",7,19,"ID_106"
"911","Bird island",0,12,2024,"no","2005-Bird island","1993-Bird island",7,19,"ID_106"
"912","Bird island",1,17,2024,"no","2010-Bird island","1993-Bird island",7,19,"ID_106"
"913","Bird island",0,22,2024,"no","2015-Bird island","1993-Bird island",7,19,"ID_106"
"914","Bird island",1,20,2024,"no","2013-Bird island","1993-Bird island",7,19,"ID_106"
"915","Bird island",0,25,2024,"no","2018-Bird island","1993-Bird island",7,19,"ID_106"
"916","Bird island",0,13,2006,"no","2006-Bird island","1993-Bird island",3,6,"ID_107"
"917","Bird island",1,9,2006,"no","2002-Bird island","1993-Bird island",3,6,"ID_107"
"918","Bird island",0,10,2006,"no","2003-Bird island","1993-Bird island",3,6,"ID_107"
"919","Bird island",1,12,2006,"no","2005-Bird island","1993-Bird island",3,6,"ID_107"
"920","Bird island",1,11,2006,"no","2004-Bird island","1993-Bird island",3,6,"ID_107"
"921","Bird island",0,8,2006,"yes","2001-Bird island","1993-Bird island",3,6,"ID_107"
"922","Bird island",0,13,2024,"no","2006-Bird island","1993-Bird island",6,24,"ID_108"
"923","Bird island",1,27,2024,"no","2020-Bird island","1993-Bird island",6,24,"ID_108"
"924","Bird island",0,12,2024,"no","2005-Bird island","1993-Bird island",6,24,"ID_108"
"925","Bird island",0,30,2024,"no","2023-Bird island","1993-Bird island",6,24,"ID_108"
"926","Bird island",0,23,2024,"no","2016-Bird island","1993-Bird island",6,24,"ID_108"
"927","Bird island",0,7,2024,"yes","2000-Bird island","1993-Bird island",6,24,"ID_108"
"928","Bird island",0,25,2024,"no","2018-Bird island","1993-Bird island",6,24,"ID_108"
"929","Bird island",0,8,2024,"no","2001-Bird island","1993-Bird island",6,24,"ID_108"
"930","Bird island",1,28,2024,"no","2021-Bird island","1993-Bird island",6,24,"ID_108"
"931","Bird island",1,16,2024,"no","2009-Bird island","1993-Bird island",6,24,"ID_108"
"932","Bird island",0,17,2024,"no","2010-Bird island","1993-Bird island",6,24,"ID_108"
"933","Bird island",1,18,2024,"no","2011-Bird island","1993-Bird island",6,24,"ID_108"
"934","Bird island",0,26,2024,"no","2019-Bird island","1993-Bird island",6,24,"ID_108"
"935","Bird island",0,24,2024,"no","2017-Bird island","1993-Bird island",6,24,"ID_108"
"936","Bird island",0,9,2024,"no","2002-Bird island","1993-Bird island",6,24,"ID_108"
"937","Bird island",0,11,2024,"no","2004-Bird island","1993-Bird island",6,24,"ID_108"
"938","Bird island",0,19,2024,"no","2012-Bird island","1993-Bird island",6,24,"ID_108"
"939","Bird island",0,20,2024,"no","2013-Bird island","1993-Bird island",6,24,"ID_108"
"940","Bird island",0,10,2024,"no","2003-Bird island","1993-Bird island",6,24,"ID_108"
"941","Bird island",0,29,2024,"no","2022-Bird island","1993-Bird island",6,24,"ID_108"
"942","Bird island",0,21,2024,"no","2014-Bird island","1993-Bird island",6,24,"ID_108"
"943","Bird island",0,22,2024,"no","2015-Bird island","1993-Bird island",6,24,"ID_108"
"944","Bird island",1,15,2024,"no","2008-Bird island","1993-Bird island",6,24,"ID_108"
"945","Bird island",1,31,2024,"no","2024-Bird island","1993-Bird island",6,24,"ID_108"
"946","Bird island",0,7,2014,"yes","2000-Bird island","1993-Bird island",1,10,"ID_109"
"947","Bird island",0,14,2014,"no","2007-Bird island","1993-Bird island",1,10,"ID_109"
"948","Bird island",0,9,2014,"no","2002-Bird island","1993-Bird island",1,10,"ID_109"
"949","Bird island",0,19,2014,"no","2012-Bird island","1993-Bird island",1,10,"ID_109"
"950","Bird island",0,12,2014,"no","2005-Bird island","1993-Bird island",1,10,"ID_109"
"951","Bird island",1,11,2014,"no","2004-Bird island","1993-Bird island",1,10,"ID_109"
"952","Bird island",0,17,2014,"no","2010-Bird island","1993-Bird island",1,10,"ID_109"
"953","Bird island",0,10,2014,"no","2003-Bird island","1993-Bird island",1,10,"ID_109"
"954","Bird island",0,18,2014,"no","2011-Bird island","1993-Bird island",1,10,"ID_109"
"955","Bird island",0,13,2014,"no","2006-Bird island","1993-Bird island",1,10,"ID_109"
"956","Bird island",0,16,2010,"no","2009-Bird island","1993-Bird island",1,5,"ID_110"
"957","Bird island",0,14,2010,"no","2007-Bird island","1993-Bird island",1,5,"ID_110"
"958","Bird island",1,15,2010,"no","2008-Bird island","1993-Bird island",1,5,"ID_110"
"959","Bird island",0,13,2010,"no","2006-Bird island","1993-Bird island",1,5,"ID_110"
"960","Bird island",0,9,2010,"yes","2002-Bird island","1993-Bird island",1,5,"ID_110"
"961","Bird island",0,10,2003,"yes","2003-Bird island","1993-Bird island",0,1,"ID_111"
"962","Bird island",0,14,2024,"no","2007-Bird island","1993-Bird island",9,20,"ID_112"
"963","Bird island",0,17,2024,"no","2010-Bird island","1993-Bird island",9,20,"ID_112"
"964","Bird island",0,22,2024,"no","2015-Bird island","1993-Bird island",9,20,"ID_112"
"965","Bird island",0,29,2024,"no","2022-Bird island","1993-Bird island",9,20,"ID_112"
"966","Bird island",1,18,2024,"no","2011-Bird island","1993-Bird island",9,20,"ID_112"
"967","Bird island",1,20,2024,"no","2013-Bird island","1993-Bird island",9,20,"ID_112"
"968","Bird island",1,28,2024,"no","2021-Bird island","1993-Bird island",9,20,"ID_112"
"969","Bird island",1,27,2024,"no","2020-Bird island","1993-Bird island",9,20,"ID_112"
"970","Bird island",0,26,2024,"no","2019-Bird island","1993-Bird island",9,20,"ID_112"
"971","Bird island",1,25,2024,"no","2018-Bird island","1993-Bird island",9,20,"ID_112"
"972","Bird island",0,24,2024,"no","2017-Bird island","1993-Bird island",9,20,"ID_112"
"973","Bird island",0,12,2024,"no","2005-Bird island","1993-Bird island",9,20,"ID_112"
"974","Bird island",0,13,2024,"no","2006-Bird island","1993-Bird island",9,20,"ID_112"
"975","Bird island",0,10,2024,"yes","2003-Bird island","1993-Bird island",9,20,"ID_112"
"976","Bird island",0,23,2024,"no","2016-Bird island","1993-Bird island",9,20,"ID_112"
"977","Bird island",1,31,2024,"no","2024-Bird island","1993-Bird island",9,20,"ID_112"
"978","Bird island",1,16,2024,"no","2009-Bird island","1993-Bird island",9,20,"ID_112"
"979","Bird island",1,21,2024,"no","2014-Bird island","1993-Bird island",9,20,"ID_112"
"980","Bird island",1,15,2024,"no","2008-Bird island","1993-Bird island",9,20,"ID_112"
"981","Bird island",0,30,2024,"no","2023-Bird island","1993-Bird island",9,20,"ID_112"
"982","Bird island",1,17,2021,"no","2010-Bird island","1993-Bird island",10,16,"ID_113"
"983","Bird island",1,19,2021,"no","2012-Bird island","1993-Bird island",10,16,"ID_113"
"984","Bird island",0,23,2021,"no","2016-Bird island","1993-Bird island",10,16,"ID_113"
"985","Bird island",1,21,2021,"no","2014-Bird island","1993-Bird island",10,16,"ID_113"
"986","Bird island",0,28,2021,"no","2021-Bird island","1993-Bird island",10,16,"ID_113"
"987","Bird island",1,25,2021,"no","2018-Bird island","1993-Bird island",10,16,"ID_113"
"988","Bird island",1,18,2021,"no","2011-Bird island","1993-Bird island",10,16,"ID_113"
"989","Bird island",0,24,2021,"no","2017-Bird island","1993-Bird island",10,16,"ID_113"
"990","Bird island",1,12,2021,"no","2005-Bird island","1993-Bird island",10,16,"ID_113"
"991","Bird island",1,16,2021,"no","2009-Bird island","1993-Bird island",10,16,"ID_113"
"992","Bird island",0,9,2021,"yes","2002-Bird island","1993-Bird island",10,16,"ID_113"
"993","Bird island",0,11,2021,"no","2004-Bird island","1993-Bird island",10,16,"ID_113"
"994","Bird island",1,20,2021,"no","2013-Bird island","1993-Bird island",10,16,"ID_113"
"995","Bird island",1,27,2021,"no","2020-Bird island","1993-Bird island",10,16,"ID_113"
"996","Bird island",0,26,2021,"no","2019-Bird island","1993-Bird island",10,16,"ID_113"
"997","Bird island",1,22,2021,"no","2015-Bird island","1993-Bird island",10,16,"ID_113"
"998","Bird island",0,13,2014,"no","2006-Bird island","1993-Bird island",6,12,"ID_114"
"999","Bird island",0,15,2014,"no","2008-Bird island","1993-Bird island",6,12,"ID_114"
"1000","Bird island",1,20,2014,"no","2013-Bird island","1993-Bird island",6,12,"ID_114"
"1001","Bird island",0,14,2014,"no","2007-Bird island","1993-Bird island",6,12,"ID_114"
"1002","Bird island",1,17,2014,"no","2010-Bird island","1993-Bird island",6,12,"ID_114"
"1003","Bird island",1,19,2014,"no","2012-Bird island","1993-Bird island",6,12,"ID_114"
"1004","Bird island",1,21,2014,"no","2014-Bird island","1993-Bird island",6,12,"ID_114"
"1005","Bird island",1,18,2014,"no","2011-Bird island","1993-Bird island",6,12,"ID_114"
"1006","Bird island",1,16,2014,"no","2009-Bird island","1993-Bird island",6,12,"ID_114"
"1007","Bird island",0,9,2014,"yes","2002-Bird island","1993-Bird island",6,12,"ID_114"
"1008","Bird island",0,11,2014,"no","2004-Bird island","1993-Bird island",6,12,"ID_114"
"1009","Bird island",0,12,2014,"no","2005-Bird island","1993-Bird island",6,12,"ID_114"
"1010","Bird island",0,26,2024,"no","2019-Bird island","1993-Bird island",2,18,"ID_115"
"1011","Bird island",0,20,2024,"no","2013-Bird island","1993-Bird island",2,18,"ID_115"
"1012","Bird island",1,28,2024,"no","2021-Bird island","1993-Bird island",2,18,"ID_115"
"1013","Bird island",0,17,2024,"no","2010-Bird island","1993-Bird island",2,18,"ID_115"
"1014","Bird island",1,19,2024,"no","2012-Bird island","1993-Bird island",2,18,"ID_115"
"1015","Bird island",0,29,2024,"no","2022-Bird island","1993-Bird island",2,18,"ID_115"
"1016","Bird island",0,24,2024,"no","2017-Bird island","1993-Bird island",2,18,"ID_115"
"1017","Bird island",0,21,2024,"no","2014-Bird island","1993-Bird island",2,18,"ID_115"
"1018","Bird island",0,25,2024,"no","2018-Bird island","1993-Bird island",2,18,"ID_115"
"1019","Bird island",0,27,2024,"no","2020-Bird island","1993-Bird island",2,18,"ID_115"
"1020","Bird island",0,14,2024,"no","2007-Bird island","1993-Bird island",2,18,"ID_115"
"1021","Bird island",0,15,2024,"no","2008-Bird island","1993-Bird island",2,18,"ID_115"
"1022","Bird island",0,12,2024,"no","2005-Bird island","1993-Bird island",2,18,"ID_115"
"1023","Bird island",0,11,2024,"yes","2004-Bird island","1993-Bird island",2,18,"ID_115"
"1024","Bird island",0,18,2024,"no","2011-Bird island","1993-Bird island",2,18,"ID_115"
"1025","Bird island",0,31,2024,"no","2024-Bird island","1993-Bird island",2,18,"ID_115"
"1026","Bird island",0,16,2024,"no","2009-Bird island","1993-Bird island",2,18,"ID_115"
"1027","Bird island",0,22,2024,"no","2015-Bird island","1993-Bird island",2,18,"ID_115"
"1028","Bird island",0,9,2024,"no","2002-Bird island","1993-Bird island",3,21,"ID_116"
"1029","Bird island",0,25,2024,"no","2018-Bird island","1993-Bird island",3,21,"ID_116"
"1030","Bird island",0,26,2024,"no","2019-Bird island","1993-Bird island",3,21,"ID_116"
"1031","Bird island",0,15,2024,"no","2008-Bird island","1993-Bird island",3,21,"ID_116"
"1032","Bird island",0,10,2024,"no","2003-Bird island","1993-Bird island",3,21,"ID_116"
"1033","Bird island",0,30,2024,"no","2023-Bird island","1993-Bird island",3,21,"ID_116"
"1034","Bird island",1,16,2024,"no","2009-Bird island","1993-Bird island",3,21,"ID_116"
"1035","Bird island",0,20,2024,"no","2013-Bird island","1993-Bird island",3,21,"ID_116"
"1036","Bird island",0,31,2024,"no","2024-Bird island","1993-Bird island",3,21,"ID_116"
"1037","Bird island",0,27,2024,"no","2020-Bird island","1993-Bird island",3,21,"ID_116"
"1038","Bird island",0,11,2024,"no","2004-Bird island","1993-Bird island",3,21,"ID_116"
"1039","Bird island",0,23,2024,"no","2016-Bird island","1993-Bird island",3,21,"ID_116"
"1040","Bird island",0,22,2024,"no","2015-Bird island","1993-Bird island",3,21,"ID_116"
"1041","Bird island",0,21,2024,"no","2014-Bird island","1993-Bird island",3,21,"ID_116"
"1042","Bird island",0,29,2024,"no","2022-Bird island","1993-Bird island",3,21,"ID_116"
"1043","Bird island",1,18,2024,"no","2011-Bird island","1993-Bird island",3,21,"ID_116"
"1044","Bird island",0,8,2024,"yes","2001-Bird island","1993-Bird island",3,21,"ID_116"
"1045","Bird island",0,12,2024,"no","2005-Bird island","1993-Bird island",3,21,"ID_116"
"1046","Bird island",0,19,2024,"no","2012-Bird island","1993-Bird island",3,21,"ID_116"
"1047","Bird island",0,13,2024,"no","2006-Bird island","1993-Bird island",3,21,"ID_116"
"1048","Bird island",1,28,2024,"no","2021-Bird island","1993-Bird island",3,21,"ID_116"
"1049","Bird island",0,27,2024,"no","2020-Bird island","1993-Bird island",11,24,"ID_117"
